No.	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	SRA_Run_URL	BioProject_URL	BioSample_URL	SRA_Experiment_URL	Download_URL	_source_line	_repair_note
588	SRR32729351	2025-03-16 19:24:27	2025-03-16 19:13:02	28275182	8482554600	28275182	300	2248		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32729/SRR32729351/SRR32729351.lite.1	SRX28015752	Treat-0h-1	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP570794	PRJNA1235841		1235841	SRS24377637	SAMN47353285	simple	82096	Eleutherococcus senticosus	Treat-0h-1							no					STATE KEY LABORATORY OF TREE GENETICS AND BREEDING	SRA2094496		public	CA189ABA10D96C24E775DE5965096B1C	7691A017CE8B8AF2C9686FBB946FA79A	https://www.ncbi.nlm.nih.gov/sra/?term=SRR32729351	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1235841	https://www.ncbi.nlm.nih.gov/biosample/SAMN47353285	https://www.ncbi.nlm.nih.gov/sra/?term=SRX28015752	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR032/32729/SRR32729351/SRR32729351.lite.1	926	
589	SRR1972523	2016-03-26 00:00:00	2015-04-18 04:21:50	110994054	22420798908	110994054	202	14920		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972523/SRR1972523.sralite.1	SRX969052	RNA-somatic embryo	RNA-Seq	unspecified	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP056559	PRJNA279326		279326	SRS884280	SAMN03447935	simple	58228	Garcinia mangostana	Somatic embryo							no					INSTITUTE OF SYSTEMS BIOLOGY, UKM	SRA248795		public	ED05045857B9910F2D93DD73D6C9C478	BF4FE26993FF1572C1970F119C5E6B07	https://www.ncbi.nlm.nih.gov/sra/?term=SRR1972523	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA279326	https://www.ncbi.nlm.nih.gov/biosample/SAMN03447935	https://www.ncbi.nlm.nih.gov/sra/?term=SRX969052	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972523/SRR1972523.sralite.1	516	
590	SRR5220366	2019-10-01 17:04:13	2017-01-31 15:52:27	28535828	1455327228	0	51	773		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220366.sralite.1	SRX2530233		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951128	SAMN06285416	simple	3847	Glycine max	GSM2472701							no					GEO	SRA534172		public	3D4ED677216D9363034F75621D4B81BB	E55DD7E6C807F706552CEDB252B2D5A5	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220366	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285416	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530233	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220366.sralite.1	1005	
591	SRR5220367	2019-10-01 17:04:13	2017-01-31 15:53:58	32917438	1678789338	0	51	904		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220367.sralite.1	SRX2530234		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951129	SAMN06285436	simple	3847	Glycine max	GSM2472702							no					GEO	SRA534172		public	DB260267AAB43E44A80549CD050DA384	07C5BB3652D1944F117F67DE19033DB3	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220367	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285436	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530234	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220367.sralite.1	1006	
592	SRR5220368	2019-10-01 17:04:13	2017-01-31 15:56:19	39395599	2009175549	0	51	1064		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220368.sralite.1	SRX2530235		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951130	SAMN06285400	simple	3847	Glycine max	GSM2472703							no					GEO	SRA534172		public	ECA9AA35A282B1AC9C4FB48C95FF37D3	9846E3DE421ADAC9B3FE5BA4E38DB8A6	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220368	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285400	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530235	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220368.sralite.1	1007	
593	SRR5220369	2019-10-01 17:04:13	2017-01-31 15:56:40	41044831	2052241550	0	50	1347		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220369.sralite.1	SRX2530236		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951131	SAMN06285399	simple	3847	Glycine max	GSM2472704							no					GEO	SRA534172		public	1C82C9A3B8651F0DDAE3DDA1DAADE716	CBEAFF042580EFAE88E5B7DB5E0351B8	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220369	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285399	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530236	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220369.sralite.1	1008	
594	SRR5220370	2019-10-01 17:04:13	2017-01-31 15:56:12	40387388	2019369400	0	50	1326		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220370.sralite.1	SRX2530237		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951132	SAMN06285398	simple	3847	Glycine max	GSM2472705							no					GEO	SRA534172		public	CFFA759788422CA3ABCD31B302690CD2	56DD4388C8B4D826263BE904022D389B	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220370	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285398	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530237	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220370.sralite.1	1009	
595	SRR5220371	2019-10-01 17:04:13	2017-01-31 15:55:39	38225488	1911274400	0	50	1288		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220371.sralite.1	SRX2530238		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951133	SAMN06285397	simple	3847	Glycine max	GSM2472706							no					GEO	SRA534172		public	0FCA4DC4D9A123DC75985C42B8B3764B	116E738ECD99EED390EDFA646AB37C13	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220371	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285397	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530238	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220371.sralite.1	1010	
596	SRR5220372	2019-10-01 17:04:13	2017-01-31 15:54:36	36075827	1803791350	0	50	1186		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220372.sralite.1	SRX2530239		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951134	SAMN06285396	simple	3847	Glycine max	GSM2472707							no					GEO	SRA534172		public	67A00522010E3066DA247B89ADCE720D	58FAE2334AE28A7FDF2180DFCC298FA6	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220372	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285396	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530239	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220372.sralite.1	1011	
597	SRR5220373	2019-10-01 17:04:13	2017-01-31 15:54:32	37194639	1859731950	0	50	1226		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220373.sralite.1	SRX2530240		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951135	SAMN06285441	simple	3847	Glycine max	GSM2472708							no					GEO	SRA534172		public	205C363C10FB4E9F008BB10906B53792	B1D4828A9BDD65F3C03D87A8CA8283BE	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220373	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285441	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530240	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220373.sralite.1	1012	
598	SRR5220374	2019-10-01 17:04:13	2017-01-31 15:56:53	42512699	2125634950	0	50	1434		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220374.sralite.1	SRX2530241		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951136	SAMN06285440	simple	3847	Glycine max	GSM2472709							no					GEO	SRA534172		public	77B5D0B36725549E338D95E2F5EF0F2B	939ED3A37696F201898B9F197DF207CB	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220374	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285440	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530241	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220374.sralite.1	1014	
599	SRR5220375	2019-10-01 17:04:13	2017-01-31 15:56:37	39837552	1991877600	0	50	1309		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220375.sralite.1	SRX2530242		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951137	SAMN06285439	simple	3847	Glycine max	GSM2472710							no					GEO	SRA534172		public	F2B303BF4274699D1BABFDE423260DE9	CEACC7CB0C6E69640DB2298EE69FF01F	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220375	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285439	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530242	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220375.sralite.1	1015	
600	SRR5220376	2019-10-01 17:04:13	2017-01-31 15:54:22	36162596	1808129800	0	50	1209		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220376.sralite.1	SRX2530243		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951138	SAMN06285438	simple	3847	Glycine max	GSM2472711							no					GEO	SRA534172		public	EE81E705E236A04BCC08F3EEE941363A	3F036D2E0C4A594F2D910D5444EDCD45	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220376	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285438	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530243	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220376.sralite.1	1016	
601	SRR5220377	2019-10-01 17:04:13	2017-01-31 15:55:13	41853377	2092668850	0	50	1411		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220377.sralite.1	SRX2530244		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951139	SAMN06285437	simple	3847	Glycine max	GSM2472712							no					GEO	SRA534172		public	D40DE9A30DAB41792E1DE33C76A4D509	7BA89B9DBD588D78ECB4EF5EA8A76B6A	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220377	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285437	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530244	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220377.sralite.1	1017	
602	SRR5220378	2019-10-01 17:04:13	2017-01-31 15:55:06	38752945	1937647250	0	50	1294		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220378.sralite.1	SRX2530245		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951140	SAMN06285415	simple	3847	Glycine max	GSM2472713							no					GEO	SRA534172		public	02E91C5887A675F9846E46C7E4BAC46E	3250A53EAFF928EFB53CBB98040FA09D	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220378	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285415	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530245	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220378.sralite.1	1018	
603	SRR5220379	2019-10-01 17:04:13	2017-01-31 15:54:33	39944556	1997227800	0	50	1331		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220379.sralite.1	SRX2530246		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951141	SAMN06285414	simple	3847	Glycine max	GSM2472714							no					GEO	SRA534172		public	D72B56936E7577AB19755776C8D86B7A	0816D9AB5AB58F008A1DA2AC84BF46B2	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220379	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285414	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530246	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220379.sralite.1	1019	
604	SRR5220380	2019-10-01 17:04:13	2017-01-31 15:55:31	43363751	2168187550	0	50	1436		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220380.sralite.1	SRX2530247		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951142	SAMN06285413	simple	3847	Glycine max	GSM2472715							no					GEO	SRA534172		public	BEAD7769BB7F14E6BD81B1C9D8857036	62412B94FA369DAB41FCFF1752A35B35	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220380	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285413	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530247	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220380.sralite.1	1020	
605	SRR5220381	2019-10-01 17:04:13	2017-01-31 15:54:04	37848958	1892447900	0	50	1263		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220381.sralite.1	SRX2530248		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951143	SAMN06285412	simple	3847	Glycine max	GSM2472716							no					GEO	SRA534172		public	C3C495061A0ED8B8E5803F4932B73BE2	128916308F57AD41E68B401A4CDF5F8A	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220381	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285412	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530248	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220381.sralite.1	1021	
606	SRR5220382	2019-10-01 17:04:13	2017-01-31 15:55:52	45507960	2275398000	0	50	1514		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220382.sralite.1	SRX2530249		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951144	SAMN06285411	simple	3847	Glycine max	GSM2472717							no					GEO	SRA534172		public	FD61E3F0313B783E9FDF99C40354F5EC	4EFEC04DCEEA4D12DE1A25C2198EC347	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220382	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285411	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530249	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220382.sralite.1	1022	
607	SRR5220383	2019-10-01 17:04:13	2017-01-31 15:53:24	37417538	1870876900	0	50	1266		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220383.sralite.1	SRX2530250		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951145	SAMN06285410	simple	3847	Glycine max	GSM2472718							no					GEO	SRA534172		public	D55A40FCEE3AFBFBCC578CC0E9EADB28	3DCE60FB3BE4AE2BC9EC5F4E1FF5AD2D	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220383	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285410	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530250	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220383.sralite.1	1023	
608	SRR5220384	2019-10-01 17:04:13	2017-01-31 15:53:55	40632743	2031637150	0	50	1395		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220384.sralite.1	SRX2530251		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951146	SAMN06285409	simple	3847	Glycine max	GSM2472719							no					GEO	SRA534172		public	C88310ABD100764582B53FEBD355F1CE	66922387B01BCA5F8A163348DE9D3C22	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220384	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285409	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530251	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220384.sralite.1	1025	
609	SRR5220385	2019-10-01 17:04:13	2017-01-31 15:56:04	47376526	2368826300	0	50	1629		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220385.sralite.1	SRX2530252		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951147	SAMN06285408	simple	3847	Glycine max	GSM2472720							no					GEO	SRA534172		public	B3A234EA00ABA7C8EEAC5DC4BA91EB7D	5BA676DF696B248FAD90D3FBADB01F5F	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220385	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285408	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530252	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220385.sralite.1	1026	
610	SRR5220386	2019-10-01 17:04:13	2017-01-31 15:56:43	40550856	2027542800	0	50	1395		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220386.sralite.1	SRX2530253		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951148	SAMN06285457	simple	3847	Glycine max	GSM2472721							no					GEO	SRA534172		public	5EDC0E88A1D1A69BE25ECC13530EC573	F82E722F23CC168C2D93B84114853060	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220386	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285457	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530253	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220386.sralite.1	1027	
611	SRR5220387	2019-10-01 17:04:13	2017-01-31 15:56:06	28689494	1463164194	0	51	897		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220387.sralite.1	SRX2530254		ncRNA-Seq	size fractionation	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951149	SAMN06285456	simple	3847	Glycine max	GSM2472722							no					GEO	SRA534172		public	DB96B3759E5BA79E84EF6BA1826865E9	6B1065D87BF0CEBDE564FF5C3AC63EF5	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220387	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285456	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530254	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220387.sralite.1	1028	
612	SRR5220388	2019-10-01 17:04:13	2017-01-31 15:59:28	34684722	1768920822	0	51	1150		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220388.sralite.1	SRX2530255		ncRNA-Seq	size fractionation	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951150	SAMN06285455	simple	3847	Glycine max	GSM2472723							no					GEO	SRA534172		public	5D0EEECCBE109464C599CCA0B52A5DE3	60FEDFDEB50F1D71DF595265BA603990	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220388	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285455	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530255	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220388.sralite.1	1029	
613	SRR5220389	2019-10-01 17:04:13	2017-01-31 15:58:44	36270861	1849813911	0	51	1205		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220389.sralite.1	SRX2530256		ncRNA-Seq	size fractionation	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951151	SAMN06285454	simple	3847	Glycine max	GSM2472724							no					GEO	SRA534172		public	311B7A1D9464A4FC776A6E450949251F	F29F38D60511ADC164EE55D8EE7AE623	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220389	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285454	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530256	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220389.sralite.1	1030	
614	SRR5220390	2019-10-01 17:04:13	2017-01-31 15:59:25	36950395	1884470145	0	51	1221		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220390.sralite.1	SRX2530257		ncRNA-Seq	size fractionation	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP098658	PRJNA369414		369414	SRS1951154	SAMN06285453	simple	3847	Glycine max	GSM2472725							no					GEO	SRA534172		public	CD2924631CE25A805E0BE732A3F8B4EE	52676848916C53D753C0C8A8C766D114	https://www.ncbi.nlm.nih.gov/sra/?term=SRR5220390	https://www.ncbi.nlm.nih.gov/bioproject/PRJNA369414	https://www.ncbi.nlm.nih.gov/biosample/SAMN06285453	https://www.ncbi.nlm.nih.gov/sra/?term=SRX2530257	https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR005/220/SRR5220390.sralite.1	1031	
